 0,  67, 3496.87,   16.79, 1
 0,  66, 3503.53,   16.80, 1
 0,  65, 3510.18,   16.81, 1
 0,  64, 3516.84,   16.83, 1
 0,  63, 3523.49,   16.84, 1
 0,  62, 3530.15,   16.85, 1
 0,  61, 3536.80,   16.86, 1
 0,  60, 3543.46,   16.88, 1
 0,  59, 3550.11,   16.89, 1
 0,  58, 3556.77,   16.90, 1
 0,  57, 3563.43,   16.91, 1
 0,  56, 3570.08,   16.93, 1
 0,  55, 3576.74,   16.94, 1
 0,  54, 3583.40,   16.95, 1
 0,  53, 3590.06,   16.96, 1
 0,  52, 3596.72,   16.97, 1
 0,  51, 3603.38,   16.99, 1
 0,  50, 3610.04,   17.00, 1
 0,  49, 3616.70,   17.01, 1
 0,  48, 3623.36,   17.02, 1
 0,  47, 3630.02,   17.03, 1
 0,  46, 3636.68,   17.05, 1
 0,  45, 3643.34,   17.06, 1
 0,  44, 3650.00,   17.07, 1
 0,  43, 3656.67,   17.08, 1
 0,  42, 3663.33,   17.09, 1
 0,  41, 3669.99,   17.10, 1
 0,  40, 3676.65,   17.12, 1
 0,  39, 3683.32,   17.13, 1
 0,  38, 3689.98,   17.14, 1
 0,  37, 3696.65,   17.15, 1
 0,  36, 3703.31,   17.16, 1
 0,  35, 3709.98,   17.17, 1
 0,  34, 3716.64,   17.19, 1
 0,  33, 3723.31,   17.20, 1
 0,  32, 3729.98,   17.21, 1
 0,  31, 3736.64,   17.22, 1
 0,  30, 3743.31,   17.23, 1
 0,  29, 3749.98,   17.24, 1
 0,  28, 3756.65,   17.25, 1
 0,  27, 3763.31,   17.27, 1
 0,  26, 3769.98,   17.28, 1
 0,  25, 3776.65,   17.29, 1
 0,  24, 3783.32,   17.30, 1
 0,  23, 3789.99,   17.31, 1
 0,  22, 3796.66,   17.32, 1
 0,  21, 3803.33,   17.33, 1
 0,  20, 3810.00,   17.34, 1
 0,  19, 3816.67,   17.35, 1
 0,  18, 3823.35,   17.37, 1
 0,  17, 3830.02,   17.38, 1
 0,  16, 3836.69,   17.39, 1
 0,  15, 3843.36,   17.40, 1
 0,  14, 3850.04,   17.41, 1
 0,  13, 3856.71,   17.42, 1
 0,  12, 3863.39,   17.43, 1
 0,  11, 3870.06,   17.44, 1
 0,  10, 3876.73,   17.45, 1
 0,   9, 3883.41,   17.46, 1
 0,   8, 3890.08,   17.47, 1
 0,   7, 3896.76,   17.48, 1
